Trindade,PE,353114,419024
Triunfo,PE,150016,157358
Tupanatinga,PE,210819,227130
Tuparetama,PE,79350,89139
Venturosa,PE,226370,247349
Verdejante,PE,73539,80931
Vertente do Lério,PE,72094,74060
Vertentes,PE,188227,194511
Vicência,PE,443008,519426
Vitória de Santo Antão,PE,4026209,4551843
Xexéu,PE,135422,141411
Água Branca,AL,166359,202655
Anadia,AL,232193,250457
Arapiraca,AL,5227364,5915938
Atalaia,AL,1075577,1500344
Barra de Santo Antônio,AL,205049,262005
Barra de São Miguel,AL,228783,238431
Batalha,AL,190218,229933
Belém,AL,179162,191318
Belo Monte,AL,116380,151387
Boca da Mata,AL,450141,506028
Branquinha,AL,690877,775410
Cacimbinhas,AL,115898,140461
Cajueiro,AL,193596,207869
Campestre,AL,61927,87759
Campo Alegre,AL,605451,734648
Campo Grande,AL,90959,106114
Canapi,AL,134663,166475
Capela,AL,213771,247981
Carneiros,AL,70654,90775
Chã Preta,AL,135058,175471
Coité do Nóia,AL,147246,211484
Colônia Leopoldina,AL,368440,397369
Coqueiro Seco,AL,77822,96036
Coruripe,AL,1734702,1782442
Craíbas,AL,316005,480702
Delmiro Gouveia,AL,620871,673800
Dois Riachos,AL,86014,105248
Estrela de Alagoas,AL,126880,154329
Feira Grande,AL,350120,427545
Feliz Deserto,AL,126836,164023
Flexeiras,AL,269903,297765
Girau do Ponciano,AL,481235,549523
Ibateguara,AL,146332,196463
Igaci,AL,262742,311914
Igreja Nova,AL,438109,571817
Inhapi,AL,141139,174741
Jacaré dos Homens,AL,63505,74940
Jacuípe,AL,153501,194514
Japaratinga,AL,181455,251980
Jaramataia,AL,61983,77882
Jequiá da Praia,AL,283373,381989
Joaquim Gomes,AL,338304,520955
Jundiá,AL,44205,54787
Junqueiro,AL,424741,550024
Lagoa da Canoa,AL,239946,273016
Limoeiro de Anadia,AL,541302,685127
Maceió,AL,22926010,27484016
Major Isidoro,AL,208390,283425
Maragogi,AL,704916,1118831
Maravilha,AL,79682,90740
Marechal Deodoro,AL,2839263,3409483
Maribondo,AL,162548,187982
Mar Vermelho,AL,54433,50940
Mata Grande,AL,307618,354594
Matriz de Camaragibe,AL,312165,385866
Messias,AL,179683,221090
Minador do Negrão,AL,60480,74500
Monteirópolis,AL,71490,80981
Murici,AL,423645,588108
Novo Lino,AL,182542,187226
Olho d'Água das Flores,AL,228723,271775
Olho d'Água do Casado,AL,81281,92933
Olho d'Água Grande,AL,59850,69586
Olivença,AL,91821,108843
Ouro Branco,AL,94196,110449
Palestina,AL,38715,45911
Palmeira dos Índios,AL,995054,1181478
Pão de Açúcar,AL,231094,266596
Pariconha,AL,119439,144982
Paripueira,AL,181607,236804
Passo de Camaragibe,AL,270866,337319
Paulo Jacinto,AL,85964,109870
Penedo,AL,825973,983851
Piaçabuçu,AL,403825,458381
Pilar,AL,557551,676106
Pindoba,AL,44136,59434
Piranhas,AL,295233,344018
Poço das Trincheiras,AL,107254,125601
Porto Calvo,AL,341029,412849
Porto de Pedras,AL,228824,333198
Porto Real do Colégio,AL,220965,268867
Quebrangulo,AL,173779,189051
Rio Largo,AL,1313496,1422909
Roteiro,AL,159083,204122
Santa Luzia do Norte,AL,194229,277385
Santana do Ipanema,AL,573537,646282
Santana do Mundaú,AL,1379619,1408563
São Brás,AL,108427,129322
São José da Laje,AL,413657,587965
São José da Tapera,AL,283574,332789
São Luís do Quitunde,AL,766055,943656
São Miguel dos Campos,AL,992214,1372933
São Miguel dos Milagres,AL,174907,243468
São Sebastião,AL,669650,858796
Satuba,AL,204350,260967
Senador Rui Palmeira,AL,101678,121169
Tanque d'Arca,AL,79121,92156
Taquarana,AL,379707,510804
Teotônio Vilela,AL,783577,1357674
Traipu,AL,262281,296950
União dos Palmares,AL,1281739,1416031
Viçosa,AL,480609,594121
Amparo do São Francisco,SE,33764,37967
Aquidabã,SE,261791,287874
Aracaju,SE,16450111,18405678
Arauá,SE,122804,140122
Areia Branca,SE,231285,252263
Barra dos Coqueiros,SE,1111857,2581592
Boquim,SE,303366,333080
Brejo Grande,SE,92295,95886
Campo do Brito,SE,229345,237677
Canhoba,SE,65030,84436
Canindé de São Francisco,SE,3161141,2895222
Capela,SE,355824,385290
Carira,SE,423218,379818
Carmópolis,SE,377269,422601
Cedro de São João,SE,57579,64293
Cristinápolis,SE,225169,250777
Cumbe,SE,58755,69489
Divina Pastora,SE,120215,188619
Estância,SE,2066745,2126563
Feira Nova,SE,93835,114918
Frei Paulo,SE,320701,324741
Gararu,SE,136797,179511
General Maynard,SE,36532,43532
Graccho Cardoso,SE,84752,100982
Ilha das Flores,SE,85989,101815
Indiaroba,SE,203875,229670
Itabaiana,SE,1914194,2213275
Itabaianinha,SE,470573,535797
Itabi,SE,66092,81127
Itaporanga d'Ajuda,SE,864540,880245
Japaratuba,SE,380354,527939
Japoatã,SE,191989,210654
Lagarto,SE,1633951,1798319
Laranjeiras,SE,666878,1162007
Macambira,SE,86864,89535
Malhada dos Bois,SE,47038,52760
Malhador,SE,172081,173218
Maruim,SE,347501,448414
Moita Bonita,SE,222055,206468
Monte Alegre de Sergipe,SE,190718,218953
Muribeca,SE,91114,96660
Neópolis,SE,278492,330966
Nossa Senhora Aparecida,SE,107737,109900
Nossa Senhora da Glória,SE,699509,790790
Nossa Senhora das Dores,SE,390092,415736
Nossa Senhora de Lourdes,SE,76431,91165
Nossa Senhora do Socorro,SE,2765294,3232698
Pacatuba,SE,205606,236643
Pedra Mole,SE,51926,48012
Pedrinhas,SE,90095,98936
Pinhão,SE,92729,91574
Pirambu,SE,127584,137922
Poço Redondo,SE,364586,416245
Poço Verde,SE,337887,322302
Porto da Folha,SE,311823,366553
Propriá,SE,528643,554299
Riachão do Dantas,SE,307739,328904
Riachuelo,SE,173425,222401
Ribeirópolis,SE,306466,339443
Rosário do Catete,SE,350383,468956
Salgado,SE,190569,217519
Santa Luzia do Itanhy,SE,166855,192690
Santana do São Francisco,SE,90411,106773
Santa Rosa de Lima,SE,48873,55084
Santo Amaro das Brotas,SE,138607,167665
São Cristóvão,SE,958055,1031740
São Domingos,SE,114094,135227
São Francisco,SE,41904,56034
São Miguel do Aleixo,SE,44542,49842
Simão Dias,SE,720296,790408
Siriri,SE,134173,176736
Telha,SE,39964,44121
Tobias Barreto,SE,608276,655791
Tomar do Geru,SE,139514,146965
Umbaúba,SE,351089,401569
Abaíra,BA,67333,70195
Abaré,BA,172641,208558
Acajutiba,BA,137467,144529
Adustina,BA,305166,240690
Água Fria,BA,143124,158468
Érico Cardoso,BA,72606,78063
Aiquara,BA,46874,53718
Alagoinhas,BA,4455016,4532743
Alcobaça,BA,305899,347478
Almadina,BA,58487,62876
Amargosa,BA,417345,463881
Amélia Rodrigues,BA,366470,437584
América Dourada,BA,148153,167946
Anagé,BA,198352,224877
Andaraí,BA,117616,134558
Andorinha,BA,203220,223452
Angical,BA,159622,190448
Anguera,BA,78363,78758
Antas,BA,143139,160798
Antônio Cardoso,BA,110000,124218
Antônio Gonçalves,BA,80569,82702
Aporá,BA,139595,148644
Apuarema,BA,68758,74300
Aracatu,BA,125242,145739
Araçás,BA,206186,299165
Araci,BA,467527,491399
Aramari,BA,98928,103771
Arataca,BA,99827,101501
Aratuípe,BA,74637,79976
Aurelino Leal,BA,120730,137001
Baianópolis,BA,233239,263823
Baixa Grande,BA,166898,194657
Banzaê,BA,103223,113597
Barra,BA,434923,430649
Barra da Estiva,BA,317556,377673
Barra do Choça,BA,525081,573526
Barra do Mendes,BA,102859,115910
Barra do Rocha,BA,67775,77901
Barreiras,BA,6138912,7006121
Barro Alto,BA,106715,112884
Barrocas,BA,319431,346146
Barro Preto,BA,69111,79914
Belmonte,BA,334889,373714
Belo Campo,BA,155404,169601
Biritinga,BA,139958,145438
Boa Nova,BA,105812,111607
Boa Vista do Tupim,BA,141092,155317
Bom Jesus da Lapa,BA,1135983,1357879
Bom Jesus da Serra,BA,69907,69959
Boninal,BA,105794,117992
Bonito,BA,224370,270741
Boquira,BA,180958,189091
Botuporã,BA,106862,110038
Brejões,BA,133184,144331
Brejolândia,BA,107177,126261
Brotas de Macaúbas,BA,86335,96549
Brumado,BA,1558271,1783351
Buerarema,BA,206070,208933
Buritirama,BA,141594,154989
Caatiba,BA,74817,77401
Cabaceiras do Paraguaçu,BA,138680,141199
Cachoeira,BA,454086,479279
Caculé,BA,315372,364286
Caém,BA,90574,92294
Caetanos,BA,98673,102571
Caetité,BA,916661,1098650
Cafarnaum,BA,192591,217397
Cairu,BA,655307,1505542
Caldeirão Grande,BA,94080,101982
Camacan,BA,332357,354422
Camaçari,BA,25704283,33971705
Camamu,BA,391965,468403
Campo Alegre de Lourdes,BA,273768,295491
Campo Formoso,BA,1317266,2072637
Canápolis,BA,76205,84960
Canarana,BA,226674,258822
Canavieiras,BA,366477,395602
Candeal,BA,64698,67793
Candeias,BA,4926636,6819267
Candiba,BA,131104,140828
Cândido Sales,BA,225413,244706
Cansanção,BA,309777,352801
Canudos,BA,143024,153151
Capela do Alto Alegre,BA,126733,129534
Capim Grosso,BA,497701,579808
Caraíbas,BA,81672,86202
Caravelas,BA,385023,357882
Cardeal da Silva,BA,100009,117727
Carinhanha,BA,259484,288562
Casa Nova,BA,814775,875278
Castro Alves,BA,289955,317241
Catolândia,BA,66597,80901
Catu,BA,604851,695391
Caturama,BA,70377,78262
Central,BA,149154,154525
Chorrochó,BA,95819,105494
Cícero Dantas,BA,337971,400073
Cipó,BA,148506,155394
Coaraci,BA,182285,191076
Cocos,BA,380380,559871
Conceição da Feira,BA,315305,376055
Conceição do Almeida,BA,183140,200262
Conceição do Coité,BA,761371,884633
Conceição do Jacuípe,BA,2341389,2761128
Conde,BA,262948,288929
Condeúba,BA,165500,171066
Contendas do Sincorá,BA,43762,50778
Coração de Maria,BA,204450,226366
Cordeiros,BA,65918,70770
Coribe,BA,153925,169096
Coronel João Sá,BA,173481,175256
Correntina,BA,2398561,3280079
Cotegipe,BA,150973,171353
Cravolândia,BA,44180,45909
Crisópolis,BA,181973,206124
Cristópolis,BA,138247,157843
Cruz das Almas,BA,945654,1042406
Curaçá,BA,330238,355221
Dário Meira,BA,114876,126141
Dias d'Ávila,BA,2856806,3050432
Dom Basílio,BA,130109,142303
Dom Macedo Costa,BA,40694,43212
Elísio Medrado,BA,70343,76733
Encruzilhada,BA,220344,256185
Entre Rios,BA,580715,681650
Esplanada,BA,587495,731909
Euclides da Cunha,BA,790459,795415
Eunápolis,BA,3003207,3203016
Fátima,BA,292933,280112
Feira da Mata,BA,56139,63085
Feira de Santana,BA,15157724,17282198
Filadélfia,BA,130466,139371
Firmino Alves,BA,62937,70867
Floresta Azul,BA,96458,101546
Formosa do Rio Preto,BA,3803538,4608377
Gandu,BA,403069,461233
Gavião,BA,46622,49919
Gentio do Ouro,BA,119043,133459
Glória,BA,227560,254127
Gongogi,BA,68705,76467
Governador Mangabeira,BA,196192,221997
Guajeru,BA,63290,68686
Guanambi,BA,1482967,1654710
Guaratinga,BA,237073,279481
Heliópolis,BA,130862,140665
Iaçu,BA,228131,237150
Ibiassucê,BA,91879,98956
Ibicaraí,BA,209594,206801
Ibicoara,BA,516693,443354
Ibicuí,BA,172748,196349
Ibipeba,BA,159856,177793
Ibipitanga,BA,109004,117480
Ibiquera,BA,34377,37334
Ibirapitanga,BA,246028,285846
Ibirapuã,BA,380010,450707
Ibirataia,BA,190043,207383
Ibitiara,BA,109567,113705
Ibititá,BA,143358,155482
Ibotirama,BA,385589,415583
Ichu,BA,51762,56391
Igaporã,BA,188410,198335
Igrapiúna,BA,174807,211145
Iguaí,BA,230934,246443
Ilhéus,BA,4532410,5163623
Inhambupe,BA,569746,625799
Ipecaetá,BA,98330,105153
Ipiaú,BA,505687,568817
Ipirá,BA,581648,664915
Ipupiara,BA,96355,100551
Irajuba,BA,73418,77979
Iramaia,BA,91927,102698
Iraquara,BA,577489,897366
Irará,BA,279139,286137
Irecê,BA,1409124,1532414
Itabela,BA,425331,514441
Itaberaba,BA,899627,996855
Itabuna,BA,4036216,4200814
Itacaré,BA,331932,426484
Itaeté,BA,112220,126762
Itagi,BA,111711,128626
Itagibá,BA,710272,1103084
Itagimirim,BA,114231,127457
Itaguaçu da Bahia,BA,134861,152685
Itaju do Colônia,BA,81166,89528
Itajuípe,BA,228763,255563
Itamaraju,BA,910137,1111051
Itamari,BA,92082,103382
Itambé,BA,270563,294796
Itanagra,BA,68184,81912
Itanhém,BA,261375,293786
Itaparica,BA,246209,246957
Itapé,BA,103530,106489
Itapebi,BA,353233,335646
Itapetinga,BA,1279237,1467062
Itapicuru,BA,417365,439107
Itapitanga,BA,84864,94689
Itaquara,BA,87740,100737
Itarantim,BA,300271,331171
Itatim,BA,345711,430100
Itiruçu,BA,111193,120734
Itiúba,BA,326400,351714
Itororó,BA,221825,251064
Ituaçu,BA,186460,256803
Ituberá,BA,317910,367659
Iuiu,BA,119615,133416
Jaborandi,BA,938452,1344197
Jacaraci,BA,112236,122925
Jacobina,BA,1679732,1867866
Jaguaquara,BA,607955,678165
Jaguarari,BA,729634,1198205
Jaguaripe,BA,199713,206756
Jandaíra,BA,146052,168215
Jequié,BA,2569664,3176446
Jeremoabo,BA,421713,501339
Jiquiriçá,BA,127823,150341
Jitaúna,BA,158563,175604
João Dourado,BA,262723,297143
Juazeiro,BA,4392098,5181529
Jucuruçu,BA,108602,127679
Jussara,BA,112439,113638
Jussari,BA,63634,71486
Jussiape,BA,63800,68737
Lafaiete Coutinho,BA,49900,55267
Lagoa Real,BA,106650,119609
Laje,BA,259475,292402
Lajedão,BA,85168,113008
Lajedinho,BA,58348,60886
Lajedo do Tabocal,BA,72904,78352
Lamarão,BA,65494,65028
Lapão,BA,273548,302371
Lauro de Freitas,BA,6450978,7322778
Lençóis,BA,129809,169645
Licínio de Almeida,BA,126678,157521
Livramento de Nossa Senhora,BA,549618,575720
Luís Eduardo Magalhães,BA,7029000,8820648
Macajuba,BA,90217,90789
Macarani,BA,206272,227125
Macaúbas,BA,410008,431374
Macururé,BA,58781,67535
Madre de Deus,BA,560346,515514
Maetinga,BA,48122,50121
Maiquinique,BA,129232,204931
Mairi,BA,147006,158813
Malhada,BA,173474,188065
Malhada de Pedras,BA,72892,80639
Manoel Vitorino,BA,126980,139859
Mansidão,BA,89353,93688
Maracás,BA,532161,656427
Maragogipe,BA,356789,402859
Maraú,BA,261097,341379
Marcionílio Souza,BA,90259,94412
Mascote,BA,149407,161497
Mata de São João,BA,1041786,1328755
Matina,BA,86137,91738
Medeiros Neto,BA,390444,514679
Miguel Calmon,BA,246277,273161
Milagres,BA,121972,144015
Mirangaba,BA,132859,141427
Mirante,BA,68276,78632
Monte Santo,BA,450323,460032
Morpará,BA,72479,78667
Morro do Chapéu,BA,454017,625934
Mortugaba,BA,101560,106818
Mucugê,BA,586072,774940
Mucuri,BA,2199335,2212818
Mulungu do Morro,BA,112086,212902
Mundo Novo,BA,183088,199233
Muniz Ferreira,BA,60151,66810
Muquém do São Francisco,BA,167931,210290
Muritiba,BA,272663,276778
Mutuípe,BA,361898,471382
Nazaré,BA,290366,330753
Nilo Peçanha,BA,158931,185997
Nordestina,BA,140362,160863
Nova Canaã,BA,162138,174263
Nova Fátima,BA,90718,95198
Nova Ibiá,BA,92990,101681
Nova Itarana,BA,61946,73287
Nova Redenção,BA,65931,75597
Nova Soure,BA,247642,271743
Nova Viçosa,BA,518897,576012
Novo Horizonte,BA,95684,105235
Novo Triunfo,BA,96048,103932
Olindina,BA,220884,242182
Oliveira dos Brejinhos,BA,254544,291928
Ouriçangas,BA,65723,80644
Ourolândia,BA,246000,280185
Palmas de Monte Alto,BA,207915,238177
Palmeiras,BA,95272,107785
Paramirim,BA,230883,270933
Paratinga,BA,253036,260593
Paripiranga,BA,437246,454635
Pau Brasil,BA,94353,105727
Paulo Afonso,BA,4234977,3965326
Pé de Serra,BA,119183,131455
Pedrão,BA,49030,52275
Pedro Alexandre,BA,141229,119313
Piatã,BA,158775,242783
Pilão Arcado,BA,283721,291383
Pindaí,BA,236383,296543
Pindobaçu,BA,157371,157115
Pintadas,BA,96575,109340
Piraí do Norte,BA,93836,117016
Piripá,BA,77483,79408
Piritiba,BA,170355,187904
Planaltino,BA,73786,79205
Planalto,BA,261862,309885
Poções,BA,506888,573506
Pojuca,BA,1173572,1843465
Ponto Novo,BA,124387,142630
Porto Seguro,BA,2962007,3767887
Potiraguá,BA,101838,114973
Prado,BA,488638,624631
Presidente Dutra,BA,119396,132177
Presidente Jânio Quadros,BA,96345,100403
Presidente Tancredo Neves,BA,300281,338356
Queimadas,BA,247955,257882
Quijingue,BA,210643,227798
Quixabeira,BA,68848,77083
Rafael Jambeiro,BA,338826,396182
Remanso,BA,425208,486810
Retirolândia,BA,138439,149912
Riachão das Neves,BA,1361699,1539603
Riachão do Jacuípe,BA,360668,410347
Riacho de Santana,BA,291594,317672
Ribeira do Amparo,BA,176182,192342
Ribeira do Pombal,BA,658086,716571
Ribeirão do Largo,BA,99287,111017
Rio de Contas,BA,142094,155934
Rio do Antônio,BA,115182,115695
Rio do Pires,BA,92943,100423
Rio Real,BA,984165,1031585
Rodelas,BA,106508,143553
Ruy Barbosa,BA,308584,392811
Salinas da Margarida,BA,186492,201393
Salvador,BA,58909600,62954487
Santa Bárbara,BA,164283,180576
Santa Brígida,BA,119861,119330
Santa Cruz Cabrália,BA,428708,548442
Santa Cruz da Vitória,BA,67751,71181
Santa Inês,BA,74455,76184
Santaluz,BA,413250,522258
Santa Luzia,BA,109838,124294
Santa Maria da Vitória,BA,503215,600557
Santana,BA,291725,344033
Santanópolis,BA,64959,68861
Santa Rita de Cássia,BA,254571,286079
Santa Terezinha,BA,83186,101418
Santo Amaro,BA,868318,1137909
Santo Antônio de Jesus,BA,2164376,2450763
Santo Estêvão,BA,743502,914071
São Desidério,BA,4833217,5845432
São Domingos,BA,88589,88481
São Félix,BA,163908,172907
São Félix do Coribe,BA,201928,238411
São Felipe,BA,201794,212344
São Francisco do Conde,BA,11892676,13086121
São Gabriel,BA,136683,152905
São Gonçalo dos Campos,BA,990271,1155355
São José da Vitória,BA,57041,67085
São José do Jacuípe,BA,99092,126708
São Miguel das Matas,BA,139116,176536
São Sebastião do Passé,BA,689339,850111
Sapeaçu,BA,177925,213356
Sátiro Dias,BA,236805,257850
Saubara,BA,141194,146345
Saúde,BA,96022,103098
Seabra,BA,551657,625789
Sebastião Laranjeiras,BA,97246,107243
Senhor do Bonfim,BA,953811,998686
Serra do Ramalho,BA,357964,411522
Sento Sé,BA,987204,1714786
Serra Dourada,BA,183704,200071
Serra Preta,BA,123922,138135
Serrinha,BA,1012537,1086778
Serrolândia,BA,106898,118466
Simões Filho,BA,4956704,6334359
Sítio do Mato,BA,118099,119993
Sítio do Quinto,BA,109869,103331
Sobradinho,BA,909900,843210
Souto Soares,BA,131365,135994
Tabocas do Brejo Velho,BA,197344,268317
Tanhaçu,BA,220364,253394
Tanque Novo,BA,171908,182934
Tanquinho,BA,58136,66686
Taperoá,BA,188909,221755
Tapiramutá,BA,123803,148893
Teixeira de Freitas,BA,2554975,2875867
Teodoro Sampaio,BA,88115,177355
Teofilândia,BA,173564,191165
Teolândia,BA,200709,216766
Terra Nova,BA,149319,170404
Tremedal,BA,127163,133737
Tucano,BA,506622,544966
Uauá,BA,226091,235072
Ubaíra,BA,249631,229271
Ubaitaba,BA,231373,244969
Ubatã,BA,211757,223942
Uibaí,BA,105847,175893
Umburanas,BA,158598,262961
Una,BA,263960,336909
Urandi,BA,195237,199853
Uruçuca,BA,259986,296049
Utinga,BA,176031,185966
Valença,BA,1578516,1740635
Valente,BA,245641,268908
Várzea da Roça,BA,105469,112201
Várzea do Poço,BA,98132,116187
Várzea Nova,BA,208148,231908
Varzedo,BA,120850,135267
Vera Cruz,BA,545538,602735
Vereda,BA,84341,92715
Vitória da Conquista,BA,7132746,8215793
Wagner,BA,80273,89606
Wanderley,BA,149644,167757
Wenceslau Guimarães,BA,294026,331642
Xique-Xique,BA,416990,461160
Abadia dos Dourados,MG,154061,176774
Abaeté,MG,555474,541239
Abre Campo,MG,226448,262687
Acaiaca,MG,58188,64907
Açucena,MG,138594,165824
Água Boa,MG,172935,192074
Água Comprida,MG,159740,229831
Aguanil,MG,71592,94615
Águas Formosas,MG,253906,287599
Águas Vermelhas,MG,214599,236649
Aimorés,MG,578074,638010
Aiuruoca,MG,112971,128549
Alagoa,MG,46067,47717
Albertina,MG,106050,153961
Além Paraíba,MG,899479,971810
Alfenas,MG,2723426,3485867
Alfredo Vasconcelos,MG,117698,150663
Almenara,MG,632555,674900
Alpercata,MG,87457,94597
Alpinópolis,MG,450111,524218
Alterosa,MG,242421,296525
Alto Caparaó,MG,84396,97111
Alto Rio Doce,MG,179082,180132
Alvarenga,MG,48718,54648
Alvinópolis,MG,335440,340215
Alvorada de Minas,MG,61072,64855
Amparo do Serra,MG,50719,55926
Andradas,MG,1017175,1183812
Cachoeira de Pajeú,MG,121622,125598
Andrelândia,MG,249052,291937
Angelândia,MG,115787,144541
Antônio Carlos,MG,196634,241904
Antônio Dias,MG,393065,894624
Antônio Prado de Minas,MG,26579,28571
Araçaí,MG,57241,59998
Aracitaba,MG,27546,31362
Araçuaí,MG,493276,520019
Araguari,MG,5927058,5837823
Arantina,MG,68273,88542
Araponga,MG,96131,122296
Araporã,MG,1462394,1294616
Arapuá,MG,160975,172816
Araújos,MG,374088,474337
Araxá,MG,6091847,8950863
Arceburgo,MG,320212,346704
Arcos,MG,1524612,2346520
Areado,MG,252183,309348
Argirita,MG,36702,40092
Aricanduva,MG,60665,67084
Arinos,MG,280180,318620
Astolfo Dutra,MG,272523,292035
Ataléia,MG,184851,199016
Augusto de Lima,MG,66528,89041
Baependi,MG,325098,381042
Baldim,MG,163015,201277
Bambuí,MG,647331,780013
Bandeira,MG,51375,59116
Bandeira do Sul,MG,79070,86583
Barão de Cocais,MG,1093073,2439013
Barão do Monte Alto,MG,57190,63115
Barbacena,MG,3174424,3523135
Barra Longa,MG,71818,81927
Barroso,MG,492028,608921
Bela Vista de Minas,MG,319602,568260
Belmiro Braga,MG,58276,61571
Belo Horizonte,MG,97563224,105829675
Belo Oriente,MG,1876489,2114722
Belo Vale,MG,208782,279906
Berilo,MG,106194,112832
Bertópolis,MG,45901,53792
Berizal,MG,54293,61026
Betim,MG,26183772,33132919
Bias Fortes,MG,36727,41578
Bicas,MG,275951,277609
Biquinhas,MG,52113,64479
Boa Esperança,MG,925681,1058550
Bocaina de Minas,MG,68510,80221
Bocaiúva,MG,1051003,1225284
Bom Despacho,MG,1444797,1814096
Bom Jardim de Minas,MG,119990,127774
Bom Jesus da Penha,MG,159080,196096
Bom Jesus do Amparo,MG,143771,160334
Bom Jesus do Galho,MG,161946,171128
Bom Repouso,MG,144468,160232
Bom Sucesso,MG,376908,445078
Bonfim,MG,111677,135482
Bonfinópolis de Minas,MG,276464,458719
Bonito de Minas,MG,91003,101039
Borda da Mata,MG,341442,374865
Botelhos,MG,273120,325926
Botumirim,MG,60606,75753
Brasilândia de Minas,MG,385894,415095
Brasília de Minas,MG,356786,377425
Brás Pires,MG,44848,50032
Braúnas,MG,203226,213084
Brazópolis,MG,184745,198032
Brumadinho,MG,2320502,4624938
Bueno Brandão,MG,181288,240738
Buenópolis,MG,132077,180725
Bugre,MG,42119,47558
Buritis,MG,951428,1164015
Buritizeiro,MG,591082,736130
Cabeceira Grande,MG,388585,477388
Cabo Verde,MG,256763,290843
Cachoeira da Prata,MG,49068,51864
Cachoeira de Minas,MG,390133,537009
Cachoeira Dourada,MG,103311,269619
Caetanópolis,MG,269237,315264
Caeté,MG,907313,1074938
Caiana,MG,113198,88656
Cajuri,MG,93434,97321
Caldas,MG,268351,337663
Camacho,MG,48525,70874
Camanducaia,MG,745116,990373
Cambuí,MG,1820486,1865719
Cambuquira,MG,325098,370862
Campanário,MG,48808,53464
Campanha,MG,378419,439877
Campestre,MG,416813,486392
Campina Verde,MG,464443,536834
Campo Azul,MG,38715,40662
Campo Belo,MG,1118549,1244647
Campo do Meio,MG,182929,231132
Campo Florido,MG,653859,710907
Campos Altos,MG,371330,434286
Campos Gerais,MG,634855,704550
Canaã,MG,71277,77460
Canápolis,MG,555362,678012
Cana Verde,MG,70639,80138
Candeias,MG,299746,371149
Cantagalo,MG,50535,56761
Caparaó,MG,90471,97624
Capela Nova,MG,56570,62476
Capelinha,MG,735813,888063
Capetinga,MG,162184,207280
Capim Branco,MG,97193,123379
Capinópolis,MG,513056,666601
Capitão Andrade,MG,55547,60813
Capitão Enéas,MG,360779,501518
Capitólio,MG,284070,328449
Caputira,MG,107563,143751
Caraí,MG,193888,210428
Caranaíba,MG,36784,41483
Carandaí,MG,686993,751899
Carangola,MG,590250,639260
Caratinga,MG,2015377,2283288
Carbonita,MG,192589,220682
Careaçu,MG,149242,174197
Carlos Chagas,MG,473160,474792
Carmésia,MG,34723,39788
Carmo da Cachoeira,MG,248574,321643
Carmo da Mata,MG,189951,265730
Carmo de Minas,MG,217946,290443
Carmo do Cajuru,MG,517553,629040
Carmo do Paranaíba,MG,857459,1060224
Carmo do Rio Claro,MG,582134,694617
Carmópolis de Minas,MG,408223,461604
Carneirinho,MG,373970,407481
Carrancas,MG,112041,177651
Carvalhópolis,MG,58832,71387
Carvalhos,MG,69900,80638
Casa Grande,MG,55406,69241
Cascalho Rico,MG,68273,80004
Cássia,MG,386646,436435
Conceição da Barra de Minas,MG,59515,68733
Cataguases,MG,1545748,1651609
Catas Altas,MG,1093868,5032358
Catas Altas da Noruega,MG,37386,40793
Catuji,MG,69033,83289
Catuti,MG,50883,56844
Caxambu,MG,353180,371035
Cedro do Abaeté,MG,22130,22406
Central de Minas,MG,81483,87071
Centralina,MG,305549,351070
Chácara,MG,43714,47151
Chalé,MG,83869,114181
Chapada do Norte,MG,104448,111127
Chapada Gaúcha,MG,294555,403118
Chiador,MG,37997,37253
Cipotânea,MG,62068,73306
Claraval,MG,153887,182017
Claro dos Poções,MG,75845,83730
Cláudio,MG,809632,1118680
Coimbra,MG,121729,139845
Coluna,MG,104889,121196
Comendador Gomes,MG,133473,154809
Comercinho,MG,58308,68129
Conceição da Aparecida,MG,212088,274177
Conceição das Pedras,MG,48110,61043
Conceição das Alagoas,MG,1149301,1318367
Conceição de Ipanema,MG,62098,81016
Conceição do Mato Dentro,MG,4188517,9051036
Conceição do Pará,MG,332618,494122
Conceição do Rio Verde,MG,264599,343578
Conceição dos Ouros,MG,191124,225127
Cônego Marinho,MG,58834,63480
Confins,MG,625371,485732
Congonhal,MG,171773,220411
Congonhas,MG,2988560,4115644
Congonhas do Norte,MG,44943,49300
Conquista,MG,400467,490137
Conselheiro Lafaiete,MG,2547916,3118549
Conselheiro Pena,MG,331217,383878
Consolação,MG,28825,31451
Contagem,MG,29561690,36479765
Coqueiral,MG,198670,234166
Coração de Jesus,MG,242128,272891
Cordisburgo,MG,116770,146187
Cordislândia,MG,80546,113770
Corinto,MG,671962,612295
Coroaci,MG,119196,125593
Coromandel,MG,1288039,1535205
Coronel Fabriciano,MG,1824935,1996019
Coronel Murta,MG,91086,119865
Coronel Pacheco,MG,54514,60102
Coronel Xavier Chaves,MG,60715,90916
Córrego Danta,MG,156121,165603
Córrego do Bom Jesus,MG,42579,45638
Córrego Fundo,MG,205077,320637
Córrego Novo,MG,35050,38526
Couto de Magalhães de Minas,MG,59415,63270
Crisólita,MG,69260,76419
Cristais,MG,241978,295530
Cristália,MG,51355,59171
Cristiano Otoni,MG,130896,123694
Cristina,MG,208291,233896
Crucilândia,MG,80558,83098
Cruzeiro da Fortaleza,MG,135966,184043
Cruzília,MG,270470,317748
Cuparaque,MG,65754,74054
Curral de Dentro,MG,72232,80453
